label,message,threat_type,intent,source_type,difficulty,template_group,category,anchor_text,url
spam,"Claim your prize now. This offer expires soon, so take action now. Do not miss this opportunity. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_a2694f9a4a,pdf_base,,
spam,Special deal for you. Please confirm your details to receive your prize. Do not miss this opportunity.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_699ca0801c,pdf_base,,
spam,"Final notice payment needed. Your payment failed, update your information right away. Offer ends very soon. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_ef71791355,pdf_base,,
spam,"Action required immediately. Do not miss this exclusive reward, claim it today. Offer ends very soon. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_b9e06dbbd3,pdf_base,,
spam,"Special deal for you. Your payment failed, update your information right away. Limited availability. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_2c0d051737,pdf_base,,
spam,"Free gift waiting. Do not miss this exclusive reward, claim it today. Do not miss this opportunity. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_81f49dadec,pdf_base,,
spam,Limited time offer. Please confirm your details to receive your prize. Do not miss this opportunity.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_0293897ea5,pdf_base,,
ham,Project update. Can you check this and reply when convenient? Looking forward to your response.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_4d8bb1d037,pdf_base,,
ham,Team discussion. Let us meet after class to discuss the assignment. I appreciate your time.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_f9befeacd6,pdf_base,,
ham,Project update. Let us meet after class to discuss the assignment. I appreciate your time.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_966dbadf43,pdf_base,,
spam,Claim your prize now. This is a limited time deal and you should act fast. Last chance.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_16c5c7e683,pdf_base,,
spam,Limited time offer. Unlock premium access with this one time opportunity. Offer ends very soon.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_9af1f8807c,pdf_base,,
spam,"Limited time offer. Do not miss this exclusive reward, claim it today. No reply is needed, act now. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_a78c1035e8,pdf_base,,
ham,Order confirmation. I completed the task and shared the latest version for review. Looking forward to your response.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_487c1df9fd,pdf_base,,
spam,Final notice payment needed. We detected unusual activity and need verification immediately. Do not miss this opportunity.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_2bffd7f708,pdf_base,,
spam,"Limited time offer. Do not miss this exclusive reward, claim it today. Last chance. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_a78c1035e8,pdf_base,,
spam,Final notice payment needed. Unlock premium access with this one time opportunity. Limited availability.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_8b7614b8c9,pdf_base,,
ham,Team discussion. We need to finalize the timeline before Friday. Please reply when convenient.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_b43395927d,pdf_base,,
spam,Special deal for you. Click the link to claim your reward before it expires. Offer ends very soon.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_bd52a63679,pdf_base,,
spam,Action required immediately. This is a limited time deal and you should act fast. Last chance.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_e533d92e2e,pdf_base,,
ham,Project update. Dinner is planned for Saturday evening at home. Please reply when convenient.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_0e3d15303a,pdf_base,,
spam,"Action required immediately. Your payment failed, update your information right away. Last chance. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_a4a49a4dd0,pdf_base,,
spam,Verify your account today. Please confirm your details to receive your prize. Limited availability.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_ad6bf3da61,pdf_base,,
spam,"Action required immediately. Your account may be suspended unless you respond now. No reply is needed, act now. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_a9e64b8341,pdf_base,,
ham,Order confirmation. Please review the file and send your feedback when you are free. Looking forward to your response.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_9a32f00866,pdf_base,,
spam,"Claim your prize now. Your payment failed, update your information right away. No reply is needed, act now. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_c71e42470d,pdf_base,,
ham,Appointment follow-up. Here are the notes for this week and the next steps. Let me know if anything changes.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_6ef9a16161,pdf_base,,
spam,"Urgent account alert. Do not miss this exclusive reward, claim it today. Offer ends very soon. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_0ded7c7d6b,pdf_base,,
spam,"Urgent account alert. This offer expires soon, so take action now. Limited availability. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_486083c612,pdf_base,,
spam,"Limited time offer. Your payment failed, update your information right away. Do not miss this opportunity. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_f4f1f38ae9,pdf_base,,
spam,Claim your prize now. Please confirm your details to receive your prize. Offer ends very soon.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_7c5bff0c9e,pdf_base,,
ham,Order confirmation. The meeting is scheduled for tomorrow afternoon in the office. Looking forward to your response.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_3ecb48e83e,pdf_base,,
spam,Special deal for you. You have been selected for a special bonus offer. Do not miss this opportunity.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_9f7a87258e,pdf_base,,
spam,"Exclusive bonus inside. Your payment failed, update your information right away. No reply is needed, act now. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_e2e23b93db,pdf_base,,
spam,"Urgent account alert. This is a limited time deal and you should act fast. No reply is needed, act now. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_09a6409561,pdf_base,,
spam,Limited time offer. Your account may be suspended unless you respond now. Do not miss this opportunity.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_874d9279e6,pdf_base,,
ham,Homework question. Please confirm your availability for the appointment. Let me know if anything changes.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_700b2de8fa,pdf_base,,
spam,Exclusive bonus inside. We detected unusual activity and need verification immediately. Limited availability.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_71e0658e4f,pdf_base,,
spam,Urgent account alert. This is a limited time deal and you should act fast. Last chance.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_09a6409561,pdf_base,,
spam,Final notice payment needed. Click the link to claim your reward before it expires. Limited availability.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_c7032d326c,pdf_base,,
spam,Final notice payment needed. Your account may be suspended unless you respond now. Do not miss this opportunity.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_644d49db52,pdf_base,,
spam,"Action required immediately. This offer expires soon, so take action now. Do not miss this opportunity. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_2010ab785e,pdf_base,,
ham,Appointment follow-up. Dinner is planned for Saturday evening at home. Let me know if anything changes.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_38d6292b48,pdf_base,,
spam,"Final notice payment needed. This offer expires soon, so take action now. Limited availability. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_09c5ed62a4,pdf_base,,
ham,Lunch plan. Please confirm your availability for the appointment. Let me know if anything changes.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_6f0424c4b8,pdf_base,,
ham,Team discussion. We need to finalize the timeline before Friday. Let me know if anything changes.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_b43395927d,pdf_base,,
ham,Order confirmation. Please confirm your availability for the appointment. I appreciate your time.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_3d1852c39c,pdf_base,,
ham,Order confirmation. Dinner is planned for Saturday evening at home. Looking forward to your response.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_5506bd6a8f,pdf_base,,
spam,Special deal for you. We detected unusual activity and need verification immediately. Offer ends very soon.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_f9609958bf,pdf_base,,
spam,Congratulations you won. We detected unusual activity and need verification immediately. Offer ends very soon.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_e5906419e9,pdf_base,,
ham,Homework question. We need to finalize the timeline before Friday. Thanks for your help.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_7ef0660807,pdf_base,,
spam,"Special deal for you. This offer expires soon, so take action now. Do not miss this opportunity. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_f2c9f0a9dc,pdf_base,,
ham,Order confirmation. The order has been confirmed and details are attached below. I appreciate your time.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_8942bb125a,pdf_base,,
spam,"Special deal for you. This offer expires soon, so take action now. Offer ends very soon. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_f2c9f0a9dc,pdf_base,,
spam,Exclusive bonus inside. Please confirm your details to receive your prize. Last chance.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_ae3135cad6,pdf_base,,
spam,Exclusive bonus inside. Unlock premium access with this one time opportunity. Offer ends very soon.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_e37c200737,pdf_base,,
ham,Class notes. Please review the file and send your feedback when you are free. Please reply when convenient.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_03fb4b217a,pdf_base,,
ham,Appointment follow-up. Dinner is planned for Saturday evening at home. Thanks for your help.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_38d6292b48,pdf_base,,
ham,Team discussion. Can you check this and reply when convenient? Let me know if anything changes.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_9ecca20bd4,pdf_base,,
ham,Appointment follow-up. I completed the task and shared the latest version for review. Please reply when convenient.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_c57f79b627,pdf_base,,
ham,Meeting reminder. Can you check this and reply when convenient? Please reply when convenient.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_f6db5c5a44,pdf_base,,
ham,Class notes. We need to finalize the timeline before Friday. Let me know if anything changes.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_2ec5190a95,pdf_base,,
ham,Class notes. The meeting is scheduled for tomorrow afternoon in the office. I appreciate your time.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_601c01a592,pdf_base,,
spam,Limited time offer. We detected unusual activity and need verification immediately. Do not miss this opportunity.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_4691e159d5,pdf_base,,
spam,Urgent account alert. This is a limited time deal and you should act fast. Limited availability.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_09a6409561,pdf_base,,
spam,"Verify your account today. Do not miss this exclusive reward, claim it today. Last chance. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_efad615d26,pdf_base,,
spam,Special deal for you. Unlock premium access with this one time opportunity. Limited availability.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_92ba2c1362,pdf_base,,
ham,Lunch plan. Please confirm your availability for the appointment. Thanks for your help.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_6f0424c4b8,pdf_base,,
spam,Congratulations you won. This is a limited time deal and you should act fast. Offer ends very soon.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_369179dbb6,pdf_base,,
spam,"Claim your prize now. We detected unusual activity and need verification immediately. No reply is needed, act now. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_29f250525d,pdf_base,,
spam,Urgent account alert. We detected unusual activity and need verification immediately. Limited availability.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_338c5c4fd5,pdf_base,,
spam,"Congratulations you won. Unlock premium access with this one time opportunity. No reply is needed, act now. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_6f5c0f9536,pdf_base,,
spam,Verify your account today. You have been selected for a special bonus offer. Limited availability.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_0c947ec57d,pdf_base,,
spam,Final notice payment needed. Please confirm your details to receive your prize. Do not miss this opportunity.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_34d710d3c0,pdf_base,,
ham,Weekly schedule. Please review the file and send your feedback when you are free. I appreciate your time.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_edcf204f92,pdf_base,,
spam,Free gift waiting. Please confirm your details to receive your prize. Offer ends very soon.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_2723e0bd75,pdf_base,,
ham,Family plan. Dinner is planned for Saturday evening at home. Let me know if anything changes.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_6b8cce8a1d,pdf_base,,
spam,Verify your account today. Click the link to claim your reward before it expires. Do not miss this opportunity.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_f4a72ec72e,pdf_base,,
spam,Congratulations you won. Click the link to claim your reward before it expires. Offer ends very soon.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_5d252a33c7,pdf_base,,
ham,Class notes. We need to finalize the timeline before Friday. Looking forward to your response.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_2ec5190a95,pdf_base,,
spam,Congratulations you won. Your account may be suspended unless you respond now. Last chance.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_927acfcec3,pdf_base,,
ham,Class notes. The meeting is scheduled for tomorrow afternoon in the office. Thanks for your help.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_601c01a592,pdf_base,,
spam,Limited time offer. Click the link to claim your reward before it expires. Do not miss this opportunity.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_7bd92d3763,pdf_base,,
ham,Lunch plan. We need to finalize the timeline before Friday. Let me know if anything changes.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_e7645c7503,pdf_base,,
spam,Verify your account today. Your account may be suspended unless you respond now. Last chance.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_8e5ad4f27e,pdf_base,,
ham,Class notes. We need to finalize the timeline before Friday. Thanks for your help.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_2ec5190a95,pdf_base,,
ham,Family plan. The meeting is scheduled for tomorrow afternoon in the office. Please reply when convenient.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_4215f80fdb,pdf_base,,
spam,Exclusive bonus inside. Please confirm your details to receive your prize. Do not miss this opportunity.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_ae3135cad6,pdf_base,,
spam,Congratulations you won. Your account may be suspended unless you respond now. Do not miss this opportunity.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_927acfcec3,pdf_base,,
ham,Weekly schedule. The meeting is scheduled for tomorrow afternoon in the office. Thanks for your help.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_9b6206e2f1,pdf_base,,
ham,Weekly schedule. The meeting is scheduled for tomorrow afternoon in the office. Please reply when convenient.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_9b6206e2f1,pdf_base,,
spam,"Congratulations you won. Your payment failed, update your information right away. Do not miss this opportunity. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_89e26da4e5,pdf_base,,
ham,Family plan. I completed the task and shared the latest version for review. Thanks for your help.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_4375b86850,pdf_base,,
ham,Weekly schedule. The meeting is scheduled for tomorrow afternoon in the office. Let me know if anything changes.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_9b6206e2f1,pdf_base,,
ham,Order confirmation. We need to finalize the timeline before Friday. Looking forward to your response.,NONE,BENIGN,REAL_PUBLIC_DATA,EASY,base_6be5602792,pdf_base,,
spam,Special deal for you. Click the link to claim your reward before it expires. Last chance.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_bd52a63679,pdf_base,,
spam,"Action required immediately. Your payment failed, update your information right away. Do not miss this opportunity. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_a4a49a4dd0,pdf_base,,
spam,"Congratulations you won. Please confirm your details to receive your prize. No reply is needed, act now. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_51451c14a8,pdf_base,,
spam,"Verify your account today. Click the link to claim your reward before it expires. No reply is needed, act now. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_f4a72ec72e,pdf_base,,
spam,Final notice payment needed. This is a limited time deal and you should act fast. Last chance.,OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_75d77e6129,pdf_base,,
spam,"Limited time offer. Do not miss this exclusive reward, claim it today. Limited availability. .",OTHER,MALICIOUS,REAL_PUBLIC_DATA,EASY,base_a78c1035e8,pdf_base,,
